domain,category,score,first_seen,last_seen,ports,ip,url,type,file_hash
,THREATFOX,0.0,2025-10-30,2025-10-30,,45.154.98.167,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,196.251.73.65,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,168.245.201.194,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,168.245.201.194,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,52.91.53.19,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,52.91.53.19,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,212.154.2.45,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,212.154.2.45,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,121.37.228.8,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,121.37.228.8,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,95.9.236.210,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,52.78.234.116,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,47.251.253.239,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,45.83.31.84,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,159.203.28.203,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,158.173.24.104,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,194.59.30.84,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,108.187.7.240,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,93.232.102.79,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,93.232.102.79,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,162.252.199.182,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,162.252.199.182,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,95.181.212.113,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,95.181.212.113,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,5.180.151.9,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,5.180.151.9,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,40.115.12.130,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,40.115.12.130,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,128.90.113.166,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,128.90.113.166,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,45.74.48.66,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,45.74.48.66,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,47.100.184.216,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,47.100.184.216,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,5.181.156.224,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,185.237.165.254,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,64.176.41.85,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,8.137.149.67,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,117.72.45.63,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,111.229.78.55,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,91.108.245.176,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,3.83.55.90,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,3.83.55.90,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,18.181.52.48,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,18.181.52.48,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,102.96.215.5,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,102.96.215.5,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,108.181.115.242,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,108.181.115.242,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,95.9.236.210,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,95.9.236.210,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,107.172.44.172,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,46.62.228.181,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,46.62.228.181,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,108.181.115.242,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,108.181.115.242,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,195.123.240.47,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,195.123.240.47,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,5.180.151.9,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,5.180.151.9,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,5.253.41.244,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,5.253.41.244,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,34.66.153.118,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,34.66.153.118,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,158.220.115.77,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,158.220.115.77,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,77.110.106.206,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,77.110.106.206,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,45.93.8.3,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,45.93.8.3,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,117.72.197.178,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,117.72.197.178,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,182.16.98.84,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,175.42.125.10,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,203.202.232.245,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,196.251.88.245,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,209.38.108.180,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,209.38.108.180,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,94.74.191.25,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,87.229.95.86,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,54.95.86.23,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,54.144.14.138,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,18.253.199.156,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,46.224.14.87,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,168.245.200.185,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,168.245.200.185,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,3.83.55.90,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,3.83.55.90,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,139.59.246.232,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,139.59.246.232,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,5.253.41.244,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,5.253.41.244,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,8.138.96.41,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,8.138.96.41,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,114.67.206.25,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,114.67.206.25,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,31.40.204.127,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,203.202.232.5,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.148.184,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.193,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.194,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.185,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.202,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.197,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.183,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.200,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.192,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.188,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.181,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.187,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.182,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.179,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.180,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.186,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.184,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.196,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.199,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.201,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.195,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.191,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.190,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.189,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.198,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,62.60.131.178,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,13.80.136.92,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,13.80.136.92,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,79.250.142.26,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,79.250.142.26,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,64.7.199.12,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,64.7.199.12,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,203.154.83.190,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,203.154.83.190,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,108.181.161.143,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,198.44.185.177,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,196.251.87.218,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,37.48.92.195,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,37.48.92.195,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,172.238.172.240,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,172.238.172.240,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,46.173.214.104,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,46.173.214.104,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,198.12.85.93,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,198.12.85.93,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,40.115.12.132,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,40.115.12.132,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,104.223.84.7,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,104.223.84.7,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,176.100.36.88,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,176.100.36.88,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,182.254.155.23,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,182.254.155.23,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,39.98.58.80,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,182.16.98.83,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,116.62.226.163,,Intel::ADDR,
,THREATFOX,0.0,2025-10-30,2025-10-30,,13.55.193.86,,Intel::ADDR,
